OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area
2858,24,Westmeath,88770,17/06/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,670,754.7594908,,,3.089091108,0.24984925
2859,25,Wexford,149722,17/06/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,216,144.2673755,,,4.261601958,0.311355248
2860,26,Wicklow,142425,17/06/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,672,471.8272775,,,3.023909986,0.271161131
2861,1,Carlow,56932,18/06/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,173,303.871285,,,2.284158856,0.118863196
2862,2,Cavan,76176,18/06/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,860,1128.964503,,,3.767411239,0.264466477
2863,3,Clare,118817,18/06/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.56162,,,7.575907373,0.425059339
2864,4,Cork,542868,18/06/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1535,282.7575027,,,16.28422316,0.97200219
2865,5,Donegal,159192,18/06/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,464,291.4719333,,,15.6269076,0.678171191
2866,6,Dublin,1347359,18/06/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12257,909.7055796,,,3.333932494,0.12572681
2867,7,Galway,258058,18/06/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,485,187.9422455,,,14.9724478,0.822419409
2868,8,Kerry,147707,18/06/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,13.32388227,0.618598264
2869,9,Kildare,222504,18/06/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1439,646.7299464,,,3.108141726,0.228501976
2870,10,Kilkenny,99232,18/06/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,353,355.7320219,,,3.183064747,0.273913528
2871,11,Laois,84697,18/06/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,264,311.6993518,,,2.846152381,0.229854719
2872,12,Leitrim,32044,18/06/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,78,243.415304,,,3.182230928,0.218332273
2873,13,Limerick,194899,18/06/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,4.999753253,0.354096694
2874,14,Longford,40873,18/06/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,285,697.2818242,,,2.230337776,0.147954107
2875,15,Louth,128884,18/06/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,779,604.419478,,,2.56496388,0.113438177
2876,16,Mayo,130507,18/06/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,571,437.524424,,,15.7035406,0.762041895
2877,17,Meath,195044,18/06/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,806,413.2400894,,,4.0750673,0.318615395
2878,18,Monaghan,61386,18/06/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,536,873.163262,,,2.848164607,0.178099248
2879,19,Offaly,77961,18/06/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,482,618.2578469,,,4.187486599,0.268659253
2880,20,Roscommon,64544,18/06/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,344,532.9697571,,,4.4648332,0.347529634
2881,21,Sligo,65535,18/06/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,125,190.7377737,,,5.049680101,0.252720854
2882,22,Tipperary,159553,18/06/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,541,339.0722832,,,5.61515128,0.565636165
2883,23,Waterford,116176,18/06/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,155,133.4182619,,,4.868378673,0.239938129
2884,24,Westmeath,88770,18/06/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,670,754.7594908,,,3.089091108,0.24984925
2885,25,Wexford,149722,18/06/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,216,144.2673755,,,4.261601958,0.311355248
2886,26,Wicklow,142425,18/06/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,672,471.8272775,,,3.023909986,0.271161131
2887,1,Carlow,56932,19/06/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,174,305.6277665,,,2.284158856,0.118863196
2888,2,Cavan,76176,19/06/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,862,1131.590002,,,3.767411239,0.264466477
2889,3,Clare,118817,19/06/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.56162,,,7.575907373,0.425059339
2890,4,Cork,542868,19/06/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1535,282.7575027,,,16.28422316,0.97200219
2891,5,Donegal,159192,19/06/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,464,291.4719333,,,15.6269076,0.678171191
2892,6,Dublin,1347359,19/06/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12263,910.1508952,,,3.333932494,0.12572681
2893,7,Galway,258058,19/06/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,485,187.9422455,,,14.9724478,0.822419409
2894,8,Kerry,147707,19/06/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,13.32388227,0.618598264
2895,9,Kildare,222504,19/06/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1443,648.5276669,,,3.108141726,0.228501976
2896,10,Kilkenny,99232,19/06/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,354,356.7397614,,,3.183064747,0.273913528
2897,11,Laois,84697,19/06/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,264,311.6993518,,,2.846152381,0.229854719
2898,12,Leitrim,32044,19/06/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,78,243.415304,,,3.182230928,0.218332273
2899,13,Limerick,194899,19/06/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,4.999753253,0.354096694
2900,14,Longford,40873,19/06/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,285,697.2818242,,,2.230337776,0.147954107
2901,15,Louth,128884,19/06/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,780,605.1953695,,,2.56496388,0.113438177
2902,16,Mayo,130507,19/06/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,572,438.2906664,,,15.7035406,0.762041895
2903,17,Meath,195044,19/06/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,807,413.7527942,,,4.0750673,0.318615395
2904,18,Monaghan,61386,19/06/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,536,873.163262,,,2.848164607,0.178099248
2905,19,Offaly,77961,19/06/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,483,619.5405395,,,4.187486599,0.268659253
2906,20,Roscommon,64544,19/06/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,344,532.9697571,,,4.4648332,0.347529634
2907,21,Sligo,65535,19/06/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,125,190.7377737,,,5.049680101,0.252720854
2908,22,Tipperary,159553,19/06/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,541,339.0722832,,,5.61515128,0.565636165
2909,23,Waterford,116176,19/06/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,155,133.4182619,,,4.868378673,0.239938129
2910,24,Westmeath,88770,19/06/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,672,757.0125042,,,3.089091108,0.24984925
2911,25,Wexford,149722,19/06/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,216,144.2673755,,,4.261601958,0.311355248
2912,26,Wicklow,142425,19/06/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,673,472.5294014,,,3.023909986,0.271161131
2913,1,Carlow,56932,20/06/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,174,305.6277665,,,2.284158856,0.118863196
2914,2,Cavan,76176,20/06/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,862,1131.590002,,,3.767411239,0.264466477
2915,3,Clare,118817,20/06/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.56162,,,7.575907373,0.425059339
2916,4,Cork,542868,20/06/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1535,282.7575027,,,16.28422316,0.97200219
2917,5,Donegal,159192,20/06/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,464,291.4719333,,,15.6269076,0.678171191
2918,6,Dublin,1347359,20/06/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12267,910.4477723,,,3.333932494,0.12572681
2919,7,Galway,258058,20/06/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,485,187.9422455,,,14.9724478,0.822419409
2920,8,Kerry,147707,20/06/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,13.32388227,0.618598264
2921,9,Kildare,222504,20/06/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1443,648.5276669,,,3.108141726,0.228501976
2922,10,Kilkenny,99232,20/06/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,354,356.7397614,,,3.183064747,0.273913528
2923,11,Laois,84697,20/06/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,265,312.8800312,,,2.846152381,0.229854719
2924,12,Leitrim,32044,20/06/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,78,243.415304,,,3.182230928,0.218332273
2925,13,Limerick,194899,20/06/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,4.999753253,0.354096694
2926,14,Longford,40873,20/06/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,285,697.2818242,,,2.230337776,0.147954107
2927,15,Louth,128884,20/06/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,780,605.1953695,,,2.56496388,0.113438177
2928,16,Mayo,130507,20/06/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,572,438.2906664,,,15.7035406,0.762041895
2929,17,Meath,195044,20/06/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,807,413.7527942,,,4.0750673,0.318615395
2930,18,Monaghan,61386,20/06/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,536,873.163262,,,2.848164607,0.178099248
2931,19,Offaly,77961,20/06/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,483,619.5405395,,,4.187486599,0.268659253
2932,20,Roscommon,64544,20/06/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,344,532.9697571,,,4.4648332,0.347529634
2933,21,Sligo,65535,20/06/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,125,190.7377737,,,5.049680101,0.252720854
2934,22,Tipperary,159553,20/06/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,541,339.0722832,,,5.61515128,0.565636165
2935,23,Waterford,116176,20/06/2020 00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,155,133.4182619,,,4.868378673,0.239938129
2936,24,Westmeath,88770,20/06/2020 00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,672,757.0125042,,,3.089091108,0.24984925
2937,25,Wexford,149722,20/06/2020 00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,216,144.2673755,,,4.261601958,0.311355248
2938,26,Wicklow,142425,20/06/2020 00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,674,473.2315254,,,3.023909986,0.271161131
2939,1,Carlow,56932,21/06/2020 00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,175,307.3842479,,,2.284158856,0.118863196
2940,2,Cavan,76176,21/06/2020 00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,861,1130.277253,,,3.767411239,0.264466477
2941,3,Clare,118817,21/06/2020 00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,369,310.56162,,,7.575907373,0.425059339
2942,4,Cork,542868,21/06/2020 00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1535,282.7575027,,,16.28422316,0.97200219
2943,5,Donegal,159192,21/06/2020 00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,464,291.4719333,,,15.6269076,0.678171191
2944,6,Dublin,1347359,21/06/2020 00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12238,908.2954135,,,3.333932494,0.12572681
2945,7,Galway,258058,21/06/2020 00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,485,187.9422455,,,14.9724478,0.822419409
2946,8,Kerry,147707,21/06/2020 00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,310,209.8749551,,,13.32388227,0.618598264
2947,9,Kildare,222504,21/06/2020 00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1467,659.3139899,,,3.108141726,0.228501976
2948,10,Kilkenny,99232,21/06/2020 00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,353,355.7320219,,,3.183064747,0.273913528
2949,11,Laois,84697,21/06/2020 00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,265,312.8800312,,,2.846152381,0.229854719
2950,12,Leitrim,32044,21/06/2020 00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,78,243.415304,,,3.182230928,0.218332273
2951,13,Limerick,194899,21/06/2020 00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.1292926,,,4.999753253,0.354096694
2952,14,Longford,40873,21/06/2020 00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,285,697.2818242,,,2.230337776,0.147954107
2953,15,Louth,128884,21/06/2020 00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,780,605.1953695,,,2.56496388,0.113438177
2954,16,Mayo,130507,21/06/2020 00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,572,438.2906664,,,15.7035406,0.762041895
2955,17,Meath,195044,21/06/2020 00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,807,413.7527942,,,4.0750673,0.318615395
2956,18,Monaghan,61386,21/06/2020 00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,536,873.163262,,,2.848164607,0.178099248
2957,19,Offaly,77961,21/06/2020 00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,483,619.5405395,,,4.187486599,0.268659253
2958,20,Roscommon,64544,21/06/2020 00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,345,534.5190878,,,4.4648332,0.347529634
2959,21,Sligo,65535,21/06/2020 00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,125,190.7377737,,,5.049680101,0.252720854
2960,22,Tipperary,159553,21/06/2020 00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,541,339.0722832,,,5.61515128,0.565636165
